Input.qasrl_id,Input.adj_index_start,Input.sentence,Input.target,Input.adj_index_end,object_q,comparison_q,domain_q,degree_q,Answer.answer1,Answer.answer2,Answer.answer3,Answer.answer4,Answer.answer1_c,Answer.answer2_c,Answer.answer3_c,Answer.answer4_c,Answer.answer1_a,Answer.answer2_a,Answer.answer3_a,Answer.answer4_a,Answer.answer1_j,Answer.answer2_j,Answer.answer3_j,Answer.answer4_j,args_list,args_indexes,args_strings,tp,captured_args,missed_args,tp_plus_fp,tp_plus_fn,all_args
google/ewt/newsgroup/00/groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400.xml24,36,"That is what is about to happen with Judge Samuel Alito , in my opinion , because he has one tragic flaw - a very serious blind spot in his thinking - which makes him completely unacceptable for the position of Supreme Court Justice : He does not really agree with the system of "" Checks and Balances "" built into the Constitution , and he is ready to start tearing it down in order to follow the "" Unitary Executive Theory , "" which calls for vastly - increased Presidential Power at the expense of Congress and the Supreme Court .",unacceptable,36,Who is unacceptable for something?,,What is someone unacceptable for ?,To what degree is someone unacceptable ?,Judge Samuel Alito +  he,,the position of Supreme Court Justice,completely,Judge Samuel Alito +  he,,the position of Supreme Court Justice,completely,Judge Samuel Alito,,the position of Supreme Court Justice,completely,Judge Samuel Alito,,the position of Supreme Court Justice,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*)'
 '(ARGM-EXT*)' '(V*)' '(ARG3*' '*' '*' '*' '*' '*' '*)' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[34, 34]], 'ARGM-EXT': [[35, 35]], 'ARG3': [[37, 43]]}","{'ARG1': 'him', 'ARGM-EXT': 'completely', 'ARG3': 'for the position of Supreme Court Justice'}",2,"[('ARGM-EXT', 4), ('ARG3', 3)]",['ARG1'],4,3,"['ARG1', 'ARGM-EXT', 'ARG3']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800.xml46,14,"On the other hand , the report thinks the news might not be so bad for the North Atlantic fisheries .",bad,14,What might not be bad for something?,,What might something not be bad for ?,To what degree might something not be bad ?,the news,,the North Atlantic fisheries,so bad,the news,,the North Atlantic fisheries,so bad,the news,,the North Atlantic fisheries,so bad,the news,,the North Atlantic fisheries,,"['*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*' '*)' '(ARGM-MOD*)' '(ARGM-NEG*)'
 '*' '(ARGM-EXT*)' '(V*)' '(ARG2*' '*' '*' '*' '*)' '*']","{'ARG1': [[8, 9]], 'ARGM-MOD': [[10, 10]], 'ARGM-NEG': [[11, 11]], 'ARGM-EXT': [[13, 13]], 'ARG2': [[15, 19]]}","{'ARG1': 'the news', 'ARGM-MOD': 'might', 'ARGM-NEG': 'not', 'ARGM-EXT': 'so', 'ARG2': 'for the North Atlantic fisheries'}",3,"[('ARG1', 1), ('ARGM-EXT', 4), ('ARG2', 3)]",[],3,3,"['ARG1', 'ARGM-MOD', 'ARGM-NEG', 'ARGM-EXT', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_emails_ec0a1064de05e74b_ENG_20040929_023800.xml6,2,It is short for San Francisco .,short,2,What is short for something?,,What is something short for ?,,It,,San Francisco,,It,,San Francisco,,It is,,San Francisco,,It,,San Francisco,,['(ARG1*)' '*' '(V*)' '(ARG2*' '*' '*)' '*'],"{'ARG1': [[0, 0]], 'ARG2': [[3, 5]]}","{'ARG1': 'It', 'ARG2': 'for San Francisco'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700.xml6,3,It is always good to stick to a formal intense meditation practice like the one for beginners described in the MP3 file that follows after the visualisations .,good,3,What is good ?,,What is something good to do ?,To what degree is something good ?,It +  to stick to a formal intense meditation practice,,to stick to a formal intense meditation practice,always,It +  to stick to a formal intense meditation practice,,to stick to a formal intense meditation practice,always,It,,to stick to a formal intense meditation practice,always good,to stick to a formal intense meditation practice,,,It is always good,"['*' '*' '(ARGM-TMP*)' '(V*)' '(ARG1*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARGM-TMP': [[2, 2]], 'ARG1': [[4, 26]]}","{'ARGM-TMP': 'always', 'ARG1': 'to stick to a formal intense meditation practice like the one for beginners described in the MP3 file that follows after the visualisations'}",1,"[('ARG1', 1)]",[],4,1,"['ARGM-TMP', 'ARG1']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100.xml28,3,This program remains successful because of the honesty and integrity of the participants .,successful,3,What is successful because something?,,What is something successful because ?,,This program,,of the honesty and integrity of the participants,,This program,,of the honesty and integrity of the participants,remains successful,This program,,,,This program,,,remains successful,"['(ARG0*' '*)' '*' '(V*)' '(ARGM-CAU*' '*' '*' '*' '*' '*' '*' '*' '*)'
 '*']","{'ARG0': [[0, 1]], 'ARGM-CAU': [[4, 12]]}","{'ARG0': 'This program', 'ARGM-CAU': 'because of the honesty and integrity of the participants'}",1,"[('ARG0', 1)]",[],2,1,"['ARG0', 'ARGM-CAU']"
google/ewt/newsgroup/00/groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900.xml47,29,"The fact is , when I began traveling for business to New England , when I first visited my in - laws in Montana and Idaho , I was shocked at the lack of racial diversity .",shocked,29,Who was shocked at something?,,What was someone shocked at ?,,I,,the lack of racial diversity in Montana and Idaho,,I,,the lack of racial diversity in Montana and Idaho,,I was,,the lack of racial diversity,,I,,the lack of racial diversity,,"['*' '*' '*' '*' '(ARGM-TMP*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*' '(ARG1*)' '*' '(V*)'
 '(ARG0*' '*' '*' '*' '*' '*)' '*']","{'ARGM-TMP': [[4, 25]], 'ARG1': [[27, 27]], 'ARG0': [[30, 35]]}","{'ARGM-TMP': 'when I began traveling for business to New England , when I first visited my in - laws in Montana and Idaho', 'ARG1': 'I', 'ARG0': 'at the lack of racial diversity'}",2,"[('ARG1', 1), ('ARG0', 3)]",[],2,2,"['ARGM-TMP', 'ARG1', 'ARG0']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml80,13,"At times , the pressure on your job and home life may seem unbearable , but rest assured you will come through this stronger - and wiser - than ever , as more is revealed and resolved in 2005 .",unbearable,13,What might be unbearable ?,,,,the pressure on your job and home life +  this,,,,the pressure on your job and home life +  this,,,may seem unbearable at times,the pressure on your job and home life,,,may seem unbearable,the pressure on your job and home life,,,may seem unbearable,"['*' '*' '*' '(ARG1*' '*' '*' '*' '*' '*' '*' '*)' '*' '*' '(V*)' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*']","{'ARG1': [[3, 10]]}",{'ARG1': 'the pressure on your job and home life'},1,"[('ARG1', 1)]",[],2,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400.xml29,64,"But Samuel Alito believes in a little - known Constitutional theory - called the "" Unitary Executive Theory "" - which says that the President should have complete control over the Executive Branch , and that the Executive Branch should be in charge of almost everything that the Government actually does , including the functions of the Independent Agencies which were designed to be free of Presidential control , and the Military , which exists , which is regulated , and which is funded by specific authority given by the Constitution to Congress , not to the President .",free,64,What are free of something?,,What is something free of ?,,the Independent Agencies,,Presidential control,,the Independent Agencies,,Presidential control,,the Independent Agencies,,Presidential control,,the Independent Agencies,,"Presidential control , and the Military",,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '(ARG1*' '*' '*)' '(R-ARG1*)' '*' '*' '*' '*' '(V*)' '(ARG2*' '*'
 '*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[56, 58]], 'R-ARG1': [[59, 59]], 'ARG2': [[65, 67]]}","{'ARG1': 'the Independent Agencies', 'R-ARG1': 'which', 'ARG2': 'of Presidential control'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'R-ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml77,27,"The long awaited relief you 've needed in your love life is around the corner , and by the end of the year you will feel much clearer about your partnerships in general .",clearer,27,Who will be clearer about something?,,What will someone be clearer about ?,To what degree will someone be clearer ?,you,,your partnerships in general,much,you,,your partnerships in general,much,you,,your partnerships in general,much  clearer,you,,your partnerships in general,much,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '(ARGM-TMP*' '*' '*' '*' '*' '*)' '(ARG2*)' '(ARGM-MOD*)' '*'
 '(ARGM-EXT*)' '(V*)' '(ARG1*' '*' '*)' '(ARGM-ADV*' '*)' '*']","{'ARGM-TMP': [[17, 22]], 'ARG2': [[23, 23]], 'ARGM-MOD': [[24, 24]], 'ARGM-EXT': [[26, 26]], 'ARG1': [[28, 30]], 'ARGM-ADV': [[31, 32]]}","{'ARGM-TMP': 'by the end of the year', 'ARG2': 'you', 'ARGM-MOD': 'will', 'ARGM-EXT': 'much', 'ARG1': 'about your partnerships', 'ARGM-ADV': 'in general'}",3,"[('ARG2', 1), ('ARGM-EXT', 4), ('ARG1', 3)]",[],3,3,"['ARGM-TMP', 'ARG2', 'ARGM-MOD', 'ARGM-EXT', 'ARG1', 'ARGM-ADV']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml31,10,"By the end of 2005 , you 'll feel more confident , more determined , and far more capable of making the mountains come to you !",confident,10,Who will be confident ?,,,To what degree will someone be confident ?,you,,,more,you,,,more,you,,,more confident,you,,,feel more confident,"['(ARGM-TMP*' '*' '*' '*' '*)' '*' '(ARG1*)' '(ARGM-MOD*)' '*'
 '(ARGM-EXT*)' '(V*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*']","{'ARGM-TMP': [[0, 4]], 'ARG1': [[6, 6]], 'ARGM-MOD': [[7, 7]], 'ARGM-EXT': [[9, 9]]}","{'ARGM-TMP': 'By the end of 2005', 'ARG1': 'you', 'ARGM-MOD': ""'ll"", 'ARGM-EXT': 'more'}",2,"[('ARG1', 1), ('ARGM-EXT', 4)]",[],2,2,"['ARGM-TMP', 'ARG1', 'ARGM-MOD', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_434fe80fb3577e8e_ENG_20031011_200300.xml11,3,"We are more popular than Jesus and Pope "" ....",popular,3,Who are popular ?,Compared to whom is someone popular ?,,To what degree is someone popular ?,We,Jesus and Pope,,more popular,We,,,more popular than Jesus and Pope,We are,,,more popular than Jesus and Pope,We,,,more popular than Jesus and Pope,['(ARG1*)' '*' '(ARGM-CXN*)' '(V*)' '(C-ARGM-CXN*' '*' '*' '*)' '*' '*'],"{'ARG1': [[0, 0]], 'ARGM-CXN': [[2, 2], [4, 7]]}","{'ARG1': 'We', 'ARGM-CXN': 'more than Jesus and Pope'}",2,"[('ARG1', 1), ('ARGM-CXN', 2)]",[],3,2,"['ARG1', 'ARGM-CXN']"
google/ewt/newsgroup/00/groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400.xml20,4,"The President is very eager to go ahead quickly and get this vote , because he very much wants to have Samuel Alito on the Supreme Court , to be judging the cases Bush is interested in .",eager,4,Who is eager ?,,What is someone eager to do ?,To what degree is someone eager ?,The President +  he +  Bush,,go ahead quickly and get this vote,very,The President +  he +  Bush,,go ahead quickly and get this vote,very,The President,,go ahead quickly and get this vote,very,The President,,,very eager,"['(ARG0*' '*)' '*' '(ARGM-EXT*)' '(V*)' '(ARG1*' '*' '*' '*' '*' '*' '*'
 '*)' '*' '(ARGM-CAU*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARG0': [[0, 1]], 'ARGM-EXT': [[3, 3]], 'ARG1': [[5, 12]], 'ARGM-CAU': [[14, 36]]}","{'ARG0': 'The President', 'ARGM-EXT': 'very', 'ARG1': 'to go ahead quickly and get this vote', 'ARGM-CAU': 'because he very much wants to have Samuel Alito on the Supreme Court , to be judging the cases Bush is interested in'}",3,"[('ARG0', 1), ('ARGM-EXT', 4), ('ARG1', 3)]",[],5,3,"['ARG0', 'ARGM-EXT', 'ARG1', 'ARGM-CAU']"
google/ewt/newsgroup/00/groups.google.com_hiddennook_88969236563fa748_ENG_20050215_173600.xml6,15,Wise decision to go through the private sector -- NASA 's budget may be kinda tight to fund a project like this .,tight,15,What might be tight ?,Compared to what might something be tight ?,What might something be tight to do ?,To what degree might something be tight ?,NASA 's budget,the private sectors budget,to fund a project like this,kinda,NASA 's budget,the private sector,fund a project like this,kinda,NASA 's budget,,to fund a project like this,kinda tight,NASA 's budget,,fund a project like this,may be kinda tight,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG0*' '*' '*)' '(ARGM-MOD*)' '*'
 '(ARGM-EXT*)' '(V*)' '(ARGM-PRP*' '*' '*' '*' '*' '*)' '*']","{'ARG0': [[9, 11]], 'ARGM-MOD': [[12, 12]], 'ARGM-EXT': [[14, 14]], 'ARGM-PRP': [[16, 21]]}","{'ARG0': ""NASA 's budget"", 'ARGM-MOD': 'may', 'ARGM-EXT': 'kinda', 'ARGM-PRP': 'to fund a project like this'}",3,"[('ARG0', 1), ('ARGM-EXT', 4), ('ARGM-PRP', 3)]",[],4,3,"['ARG0', 'ARGM-MOD', 'ARGM-EXT', 'ARGM-PRP']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.xml40,5,""" Wolves are still pretty new .",new,5,What are new ?,,,To what degree is something new ?,Wolves,,,still pretty new,Wolves,,,still pretty new,Wolves,,,pretty  new,Wolves,,,still pretty new,['*' '(ARG1*)' '*' '(ARGM-TMP*)' '(ARGM-EXT*)' '(V*)' '*'],"{'ARG1': [[1, 1]], 'ARGM-TMP': [[3, 3]], 'ARGM-EXT': [[4, 4]]}","{'ARG1': 'Wolves', 'ARGM-TMP': 'still', 'ARGM-EXT': 'pretty'}",2,"[('ARG1', 1), ('ARGM-EXT', 4)]",[],2,2,"['ARG1', 'ARGM-TMP', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_humanities.lit.authors.shakespeare_0c155162a7dfaf28_ENG_20031127_172200.xml38,2,Ideas are welcome .,welcome,2,What are welcome ?,,,,Ideas,,,,Ideas,,,,Ideas,,,,Ideas,,,,['(ARG1*)' '*' '(V*)' '*'],"{'ARG1': [[0, 0]]}",{'ARG1': 'Ideas'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_CognitiveScienceNews_05a0175fc6ece48b_ENG_20050828_091900.xml2,4,""" Inhibitory systems are essential for controlling the pattern of activity in the cortex , which has important implications for the mechanisms of cortical operation , according to a Yale School of Medicine study in Neuron ....",essential,4,What are essential for something?,,What is something essential for ?,,Inhibitory systems,,controlling the pattern of activity in the cortex,,Inhibitory systems,,controlling the pattern of activity in the cortex,,Inhibitory systems,,controlling the pattern of activity in the cortex,,Inhibitory systems,,controlling the pattern of activity in the cortex,,"['*' '(ARG1*' '*)' '*' '(V*)' '(ARG2*' '*' '*' '*' '*' '*' '*' '*' '*)'
 '*' '(ARGM-ADV*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*' '(ARGM-ADV*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARG1': [[1, 2]], 'ARG2': [[5, 13]], 'ARGM-ADV': [[15, 24], [26, 35]]}","{'ARG1': 'Inhibitory systems', 'ARG2': 'for controlling the pattern of activity in the cortex', 'ARGM-ADV': 'which has important implications for the mechanisms of cortical operation according to a Yale School of Medicine study in Neuron'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARG2', 'ARGM-ADV']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.cat_01ff709c4bf2c60c_ENG_20040418_040100.xml56,3,Heisenberg was n't sure .,sure,3,Who was not sure ?,,,,Heisenberg,,,,Heisenberg,,,,Heisenberg,,,,Heisenberg,,,,['(ARG0*)' '*' '(ARGM-NEG*)' '(V*)' '*'],"{'ARG0': [[0, 0]], 'ARGM-NEG': [[2, 2]]}","{'ARG0': 'Heisenberg', 'ARGM-NEG': ""n't""}",1,"[('ARG0', 1)]",[],1,1,"['ARG0', 'ARGM-NEG']"
google/ewt/newsgroup/00/groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700.xml20,4,The golden rays feel soft and soothing .,soft,4,What are soft ?,,,,The golden rays,,,,The golden rays,,,,The golden rays,,,,The golden rays,,,soft and soothing,['(ARG1*' '*' '*)' '*' '(V*)' '*' '*' '*'],"{'ARG1': [[0, 2]]}",{'ARG1': 'The golden rays'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000.xml183,43,"4 - Rank of the United States among countries considered to be the greatest threats to world peace according to a 2003 Pew Global Attitudes study ( Israel , Iran , and North Korea were considered more dangerous ; Iraq was considered less dangerous ) .",dangerous,43,What was dangerous ?,,,To what degree was something dangerous ?,Iraq,,,less dangerous,Iraq,"Israel , Iran , and North Korea",,was considered less dangerous,Iraq,,,less dangerous,Iraq,"Israel , Iran , and North Korea",,was considered less dangerous,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '(ARG0*)' '*' '*' '(ARGM-EXT*)' '(V*)' '*' '*']","{'ARG0': [[39, 39]], 'ARGM-EXT': [[42, 42]]}","{'ARG0': 'Iraq', 'ARGM-EXT': 'less'}",2,"[('ARG0', 1), ('ARGM-EXT', 4)]",[],2,2,"['ARG0', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.xml38,22,"Bangs said although the number of elk has not declined very much since the wolves came back , their behavior appears markedly different .",different,22,What is different ?,,,To what degree is something different ?,their behavior + elk behavior,,,markedly,their behavior + elk behavior,,,markedly,their behavior,,,markedly,their behavior,,,markedly different,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '(ARG1*' '*)' '*' '(ARGM-EXT*)' '(V*)' '*']","{'ARG1': [[18, 19]], 'ARGM-EXT': [[21, 21]]}","{'ARG1': 'their behavior', 'ARGM-EXT': 'markedly'}",2,"[('ARG1', 1), ('ARGM-EXT', 4)]",[],3,2,"['ARG1', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_homeopathyclinic_46a87f7e5ce279d5_ENG_20051107_133800.xml5,10,"The test , along with an information form , is available at : .",available,10,What is available ?,,,,"The test , along with an information form",,,,"The test , along with an information form",,,,The test +  an information form,,,,The test,,,,"['(ARG2*' '*' '*' '*' '*' '*' '*' '*)' '*' '*' '(V*)' '(ARGM-LOC*)' '*'
 '*']","{'ARG2': [[0, 7]], 'ARGM-LOC': [[11, 11]]}","{'ARG2': 'The test , along with an information form', 'ARGM-LOC': 'at'}",1,"[('ARG2', 1)]",['ARGM-LOC'],1,2,"['ARG2', 'ARGM-LOC']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml35,3,You 'll be able to create opportunities for advancement almost out of thin air .,able,3,Who will be able to do something?,,What will someone be able to do ?,,You,,create opportunities for advancement almost out of thin air,,You,,create opportunities for advancement almost out of thin air,,You,,create opportunities for advancement almost out of thin air,,You,,create opportunities for advancement almost,,"['(ARG1*)' '(ARGM-MOD*)' '*' '(V*)' '(ARG2*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*)' '*']","{'ARG1': [[0, 0]], 'ARGM-MOD': [[1, 1]], 'ARG2': [[4, 13]]}","{'ARG1': 'You', 'ARGM-MOD': ""'ll"", 'ARG2': 'to create opportunities for advancement almost out of thin air'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARGM-MOD', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.badgers_172dcd8baf26948f_ENG_20040823_121900.xml21,4,"Just because you 're stuck , does nt give you the right to drag down all the singles around you .",stuck,4,Who is stuck ?,,,,you,,,,you,,,,you,,,,you,,,,"['*' '*' '(ARG1*)' '*' '(V*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*']","{'ARG1': [[2, 2]]}",{'ARG1': 'you'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800.xml48,9,""" A warming of the magnitude predicted is more likely than not to be beneficial to the fisheries of the North Atlantic . """,likely,9,What is likely ?,,What is something likely to do ?,To what degree is something likely ?,A warming of the magnitude predicted,,benefit the fisheries of the North Atlantic,more likely than not,A warming of the magnitude predicted,,benefit the fisheries of the North Atlantic,more likely than not,A warming of the magnitude predicted,,beneficial to the fisheries of the North Atlantic,more likely,A warming of the magnitude predicted,,beneficial to the fisheries of the North Atlantic,is more likely than not,"['*' '(ARG1*' '*' '*' '*' '*' '*)' '*' '(ARGM-CXN*)' '(V*)' '(C-ARGM-CXN*'
 '*)' '(C-ARG1*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*' '*']","{'ARG1': [[1, 6], [12, 21]], 'ARGM-CXN': [[8, 8], [10, 11]]}","{'ARG1': 'A warming of the magnitude predicted to be beneficial to the fisheries of the North Atlantic', 'ARGM-CXN': 'more than not'}",2,"[('ARG1', 1), ('ARGM-CXN', 4)]",[],3,2,"['ARG1', 'ARGM-CXN']"
